x0,x1,label
0.392618,0.269833,1
0.974258,0.298567,0
-0.910615,-0.370492,0
0.170002,-0.939879,0
0.468291,-0.366992,1
0.410405,-0.362728,1
0.422825,-0.890138,0
-0.352075,0.266923,1
-0.352016,0.426347,1
0.742389,0.617909,0
-0.178932,-0.517280,1
0.290694,-0.997479,0
0.546054,0.914491,0
-0.052380,-0.977622,0
-0.423722,0.409646,1
-0.445982,-0.205942,1
-1.016057,0.396647,0
-0.023215,-0.533107,1
-0.094543,-0.416326,1
0.555268,-0.760577,0
-0.081419,-1.041626,0
-0.492416,0.263535,1
-0.514696,-0.180232,1
0.372225,0.145517,1
-0.280440,-0.428271,1
-0.179127,-0.439739,1
0.113502,0.994463,0
0.436648,0.052339,1
-0.484634,0.887821,0
-0.424599,0.198197,1
0.425770,-0.360655,1
0.399904,0.860527,0
0.788743,0.756546,0
0.850447,-0.467377,0
-0.879120,0.521626,0
0.674738,0.749692,0
-0.475578,-0.182846,1
0.092733,0.505733,1
-0.233499,-0.385580,1
-0.509048,0.280040,1
-0.433883,0.881250,0
-0.532593,0.061429,1
-0.230764,1.047170,0
-0.264546,0.443282,1
0.343595,0.381250,1
-0.910489,-0.400017,0
-0.048105,-0.432961,1
-0.327870,0.900782,0
-0.362652,-0.369977,1
0.980410,0.047503,0
-0.990946,-0.237740,0
-0.463399,-0.005084,1
0.794181,0.697151,0
0.224449,0.995288,0
0.572773,0.822543,0
0.738445,-0.635040,0
-0.512201,-0.048508,1
0.166286,0.407034,1
0.500805,-0.807386,0
0.489054,-0.069610,1
-0.109917,0.515578,1
0.430654,0.244183,1
-0.497979,0.812165,0
0.391178,-0.778381,0
0.476769,0.326715,1
-0.328750,0.831631,0
0.374888,0.898099,0
0.382659,-0.947320,0
0.441329,0.336871,1
0.340830,0.323840,1
-0.106276,0.574634,1
0.180330,-0.966548,0
-0.959805,0.181120,0
-0.311532,-0.458115,1
-0.757879,0.600259,0
-0.929679,0.106204,0
0.131869,0.966482,0
0.733842,-0.733424,0
-0.184122,0.496343,1
1.057401,0.126708,0
-0.472906,0.068198,1
0.238755,0.951278,0
0.826418,0.441153,0
0.959499,-0.326874,0
0.796306,-0.501504,0
0.461090,0.077501,1
-0.877423,-0.407255,0
-0.710414,0.651666,0
-0.349265,0.240810,1
0.012144,-0.551192,1
-0.916375,0.309155,0
-0.976258,-0.418808,0
-0.305286,0.371949,1
0.785997,0.586529,0
-0.478230,0.203168,1
-0.069498,0.506352,1
0.400105,0.267661,1
1.020595,0.020773,0
0.199306,0.455294,1
-0.490780,0.815331,0
0.490656,-0.289088,1
-0.514420,0.140527,1
0.420807,0.867747,0
-0.562646,-0.018443,1
0.358600,0.440799,1
0.953767,-0.192542,0
0.381100,0.503622,1
-0.190904,0.466398,1
-0.550311,-0.810609,0
-0.072069,0.517267,1
0.460642,0.168573,1
0.538709,0.872240,0
-0.919613,0.292651,0
0.484686,-0.093720,1
0.366349,-0.962370,0
-0.507548,-0.159465,1
-0.061529,1.054373,0
0.503333,-0.146012,1
0.187347,0.473187,1
0.172349,-0.932279,0
0.593540,0.773203,0
0.276484,-0.388638,1
0.309064,-0.423533,1
0.931881,-0.220555,0
0.221750,0.537520,1
0.478520,0.091301,1
0.285187,0.324471,1
0.212100,0.464020,1
-0.359359,0.915875,0
0.365998,-0.529830,1
0.488370,0.785780,0
-0.943942,-0.330787,0
0.497621,0.057395,1
0.408082,0.349219,1
0.919615,-0.251326,0
0.386805,-0.397085,1
-0.517427,0.256496,1
-0.535000,-0.140121,1
-0.758395,0.567347,0
-0.675222,0.751183,0
-0.209834,-0.983313,0
-0.155445,0.911641,0
0.169091,0.525735,1
0.050715,0.552331,1
0.778081,-0.508066,0
0.375845,0.238344,1
-0.906374,0.284753,0
-0.096611,-0.985159,0
-0.357293,-0.286877,1
-0.155438,0.528858,1
-0.777958,0.572742,0
0.843761,-0.435892,0
0.878111,0.579230,0
0.412660,-0.939101,0
0.640433,0.756347,0
0.613485,-0.796077,0
0.453184,-0.126355,1
-0.360201,0.332993,1
-0.752078,-0.529047,0
-0.314589,0.377146,1
0.719583,0.630703,0
-0.513707,0.132580,1
-0.011565,-0.438428,1
0.196144,0.479691,1
0.661611,0.886591,0
-0.356620,0.890012,0
-0.204858,-0.395221,1
-0.045648,0.479323,1
0.089466,0.508976,1
-0.401218,-0.263169,1
1.030074,-0.049704,0
0.230235,-0.451511,1
-0.132700,0.545000,1
1.060660,0.158677,0
0.564301,0.861572,0
0.720809,-0.725370,0
-0.244175,-0.482938,1
-0.648189,0.758675,0
-0.817057,-0.476942,0
0.381151,0.292941,1
0.349693,-0.416858,1
0.335160,-0.378037,1
0.015238,0.968074,0
0.052999,1.016368,0
-0.914029,-0.212144,0
0.259501,0.448744,1
-0.363088,-0.873282,0
-0.180404,0.393634,1
-0.933510,-0.141466,0
-0.912025,-0.447868,0
0.753321,0.663194,0
-0.239482,0.523177,1
0.506770,-0.064005,1
0.254386,-0.925630,0
-0.001414,-0.490716,1
0.536516,-0.121378,1
0.275009,-0.396649,1
-0.299414,0.312295,1
-0.499282,0.231442,1
-0.438819,0.063849,1
-0.443537,-0.020500,1
-0.388464,-0.419164,1
-0.134144,-0.485048,1
-0.083563,0.466128,1
0.027991,-1.044847,0
0.408453,0.412805,1
0.733034,-0.508270,0
0.418209,-0.258363,1
0.270129,-0.429114,1
-0.823639,-0.511239,0
-0.595584,-0.872275,0
0.447422,-0.042092,1
0.201663,-0.407217,1
0.844887,0.489024,0
0.406106,0.194883,1
-0.450276,-0.256005,1
0.973392,0.188630,0
0.425022,0.921786,0
0.183188,0.506292,1
0.543443,-0.867434,0
0.035775,0.949104,0
-0.243581,0.409390,1
-0.803708,-0.588321,0
-0.309253,-0.976694,0
0.488136,-0.133046,1
-0.210981,0.382078,1
-0.295585,-0.403987,1
-0.278596,-0.357636,1
0.310102,0.931925,0
0.477172,-0.041092,1
-0.293118,-0.993245,0
0.475040,0.178712,1
-0.905369,-0.434985,0
0.441420,-0.869906,0
-0.337985,0.366748,1
0.221789,0.926233,0
-0.211895,-0.959081,0
-0.081619,-0.463440,1
-0.697935,-0.671412,0
0.105319,-0.997675,0
-0.648094,0.886926,0
-0.197600,0.555977,1
-0.449500,-0.265319,1
-0.377389,0.541055,1
0.028637,-0.927653,0
-0.101016,0.957890,0
0.119337,0.449378,1
-0.006514,-0.414147,1
1.014851,0.016713,0
-0.666181,0.821864,0
-0.612972,0.844671,0
0.116118,0.537081,1
-0.267432,0.869262,0
0.423653,-0.107857,1
-0.526727,0.027806,1
0.473022,-0.137959,1
0.320409,0.451514,1
-0.524428,0.239239,1
0.268150,0.437323,1
0.093684,-0.420589,1
-0.993835,-0.163294,0
0.188796,-0.427079,1
0.924296,0.257778,0
0.181518,0.961566,0
-0.240193,0.398418,1
0.923660,-0.169859,0
0.555474,-0.824293,0
-0.709904,0.672748,0
-0.407943,0.322706,1
0.531637,-0.206716,1
0.173416,-0.944573,0
0.349850,0.434858,1
0.156124,-0.514500,1
0.111649,0.552803,1
-0.160979,-0.470370,1
0.214640,-0.455623,1
-0.057615,0.384319,1
-0.519253,0.078927,1
-0.381695,-0.186571,1
-0.426631,0.802913,0
-0.605626,-0.781626,0
0.804598,0.576360,0
-0.687135,-0.752724,0
-0.312834,1.014909,0
0.508301,0.077505,1
-0.961532,0.333322,0
-0.314417,0.968564,0
0.190662,-0.989964,0
-0.739788,-0.688202,0
-0.067834,-0.543695,1
0.177789,-0.891519,0
-1.013373,-0.393879,0
0.034093,0.969859,0
-0.219053,0.410807,1
-0.219502,0.424861,1
0.255398,-0.435143,1
0.966781,0.360934,0
0.528879,-0.147677,1
-0.342578,0.347170,1
-0.275320,-0.948196,0
-0.150909,-0.420051,1
-0.574455,-0.815042,0
0.430949,-0.130383,1
-0.561325,-0.942375,0
0.597145,0.744359,0
-0.793008,-0.497609,0
0.617799,-0.812289,0
-0.298065,0.303712,1
0.914263,-0.166211,0
-0.060166,1.027049,0
-0.649584,0.738389,0
0.948355,0.270326,0
0.116794,0.976965,0
-0.235679,0.427544,1
-0.363936,-0.300667,1
0.662357,0.703157,0
-0.071121,0.957366,0
-0.561062,-0.840962,0
0.653030,-0.780844,0
-0.241350,0.449021,1
0.833477,0.365187,0
0.958367,-0.272773,0
-1.009484,-0.044726,0
0.864813,-0.527687,0
0.062727,-1.023234,0
0.408762,0.382211,1
-0.700808,-0.676336,0
-0.420171,-0.234032,1
1.020016,0.404158,0
-0.824140,-0.484034,0
-0.190797,0.482608,1
-0.251561,-0.355642,1
-0.220299,0.509286,1
-0.769974,-0.637864,0
-0.596862,0.770905,0
1.000515,0.307271,0
0.368387,0.176946,1
-0.879809,0.547659,0
-0.654535,0.773811,0
0.673124,-0.828448,0
0.717929,-0.648224,0
0.462968,-0.863874,0
0.311329,0.208297,1
-0.877979,-0.125332,0
0.663208,0.761152,0
-0.994936,0.128209,0
-0.282347,-0.971865,0
0.537503,0.100379,1
0.890346,0.455553,0
-0.132191,1.090133,0
0.980419,0.130001,0
-0.978360,-0.198120,0
-0.447259,0.025705,1
-0.546232,-0.129925,1
-0.216425,0.509223,1
1.002659,-0.008783,0
0.010924,-0.427830,1
-0.360871,-0.155143,1
0.940833,0.300172,0
0.531568,0.103273,1
0.063250,0.443259,1
-0.423335,0.230754,1
0.362077,-0.244623,1
-0.201962,-0.504684,1
0.108350,-1.023553,0
-0.669846,-0.680166,0
0.064274,0.451297,1
-0.874414,0.240698,0
-0.281595,-0.453329,1
0.517418,0.098150,1
0.732198,0.711680,0
-0.551178,-0.016653,1
0.408534,-0.273547,1
0.082775,-0.530918,1
0.455090,0.220256,1
0.922683,-0.052151,0
-0.685465,0.624402,0
0.451804,0.045339,1
0.370028,-0.890358,0
0.460088,-0.203191,1
0.236032,-0.329304,1
0.318882,-0.389509,1
-1.013295,-0.241454,0
-0.587045,0.887438,0
-0.083663,0.534482,1
-0.470309,0.071406,1
-0.388038,-0.332663,1
-0.435593,-0.027971,1
-0.473859,-0.870540,0
0.545721,0.096558,1
-0.140957,-1.082746,0
-0.166186,1.069946,0
-0.812752,0.449221,0
-0.706877,0.669337,0
-0.411816,-0.420216,1
0.420244,0.004139,1
-0.457912,-0.154372,1
0.009521,0.491420,1
0.001115,1.065262,0
-0.532573,-0.167182,1
0.160911,-0.480197,1
-0.501748,0.194723,1
0.482092,-0.135290,1
-0.393511,0.277275,1
-0.466908,0.873765,0
0.379861,0.343993,1
-0.453850,0.125605,1
-0.013600,0.468819,1
-1.063747,-0.081798,0
0.446161,-0.154132,1
-0.534609,0.084066,1
-0.413004,-0.207986,1
0.160146,0.443722,1
0.935909,-0.183397,0
-0.141834,-0.902936,0
-0.970420,0.061226,0
-0.965956,0.321960,0
-0.166004,-1.000192,0
0.334156,-0.368175,1
-0.332280,-0.379445,1
0.287811,-0.472790,1
0.138335,0.438615,1
-0.181026,0.935909,0
-0.473602,-0.940519,0
-0.190020,-0.950284,0
-0.296337,-0.345173,1
0.104708,1.005319,0
